,pIC50,standard_units,molecule_dictionary.chembl_id,canonical_smiles
889,6.309803919971486,nM,CHEMBL186580,COc1cc2ncnc(Nc3cc(NC(=O)c4ccccc4)c(F)cc3F)c2cc1OC
890,5.494850021680094,nM,CHEMBL186747,COc1cc2ncnc(Nc3ccc(C)c(NC(=O)c4ccccc4)c3)c2cc1OC
891,5.251811972993799,nM,CHEMBL186802,COc1cc2ncnc(Nc3cccc(NC(=O)c4ccccc4)c3)c2cc1OC
892,4.537602002101044,nM,CHEMBL187007,COc1cc2ncnc(Nc3cc(NC(=O)c4cccc(N(C)C)c4)ccc3Cl)c2cc1OC
893,7.842458961574241,nM,CHEMBL1873475,C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1
894,4.531652669587843,nM,CHEMBL187431,Cc1ccc(Nc2ncnn3c(C)ccc23)cc1O
895,4.620132710919122,nM,CHEMBL18797,CSc1ccc(/C=C2/C(C)=C(CC(=O)O)c3cc(F)ccc32)cc1
896,7.0,nM,CHEMBL188304,Cc1ccn2ncnc(Nc3ccc(F)c(Cl)c3)c12
897,6.468521082957745,nM,CHEMBL188522,Cc1ccc(Nc2ncnn3ccc(C)c23)cc1O
898,9.683265772210206,nM,CHEMBL188762,CCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
899,9.0268721464003,nM,CHEMBL189779,CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1
900,9.958607314841776,nM,CHEMBL190094,CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1
901,6.823908740944319,nM,CHEMBL190567,COCC(=O)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1
902,6.598599459218456,nM,CHEMBL190651,COCC(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1
903,4.0301183562535,nM,CHEMBL1910268,N#Cc1cc2c(N)ncnc2nc1NCCO
904,4.5301779840218375,nM,CHEMBL1910273,Nc1scc2c1c(Nc1ccc(S(N)(=O)=O)cc1)nc1ncnc(N)c12
905,4.319664486585437,nM,CHEMBL1910275,Cc1c(C#N)c(NCCO)nc2nc(NCCO)nc(N)c12
906,8.481486060122112,nM,CHEMBL1914461,Br.Oc1ccc(-c2cc3c(NCc4ccccc4)ncnc3[nH]2)cc1
907,8.431798275933005,nM,CHEMBL1914653,Br.C[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccccc1
908,8.42021640338319,nM,CHEMBL1914654,Br.C[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccc(F)cc1
909,7.207608310501747,nM,CHEMBL1914655,Br.C[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccc(Br)cc1
910,6.346787486224656,nM,CHEMBL1914656,Br.Cc1ccc([C@@H](C)Nc2ncnc3[nH]c(-c4ccc(O)cc4)cc23)cc1
911,5.336487529584845,nM,CHEMBL1914657,Br.CC(Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccc(C(F)(F)F)cc1
912,8.096910013008056,nM,CHEMBL1914658,Br.C[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccccc1F
913,7.769551078621726,nM,CHEMBL1914659,Br.Cc1ccccc1C(C)Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12
914,8.045757490560675,nM,CHEMBL1914660,Br.C[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1cccc(F)c1
915,7.022276394711152,nM,CHEMBL1914661,Br.Cc1cccc(C(C)Nc2ncnc3[nH]c(-c4ccc(O)cc4)cc23)c1
916,7.585026652029182,nM,CHEMBL1914662,Br.Oc1ccc(-c2cc3c(NCc4ccc(F)cc4)ncnc3[nH]2)cc1
917,7.346787486224656,nM,CHEMBL1914663,Br.Oc1ccc(-c2cc3c(NCc4ccccc4F)ncnc3[nH]2)cc1
918,7.2839966563652,nM,CHEMBL1914664,Br.Oc1ccc(-c2cc3c(NCc4cccc(F)c4)ncnc3[nH]2)cc1
919,8.397940008672037,nM,CHEMBL1914665,Br.CC[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccccc1
920,5.996539467890494,nM,CHEMBL1914666,Br.CC(Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1cccc2ccccc12
921,8.327902142064282,nM,CHEMBL1914667,COc1ccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3[nH]2)cc1
922,8.18045606445813,nM,CHEMBL1914668,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(F)cc3)cc12)c1ccccc1
923,7.200659450546419,nM,CHEMBL1914669,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(Br)cc3)cc12)c1ccccc1
924,7.920818753952375,nM,CHEMBL1914670,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(C#N)cc3)cc12)c1ccccc1
925,7.481486060122113,nM,CHEMBL1914671,C[C@@H](Nc1ncnc2[nH]c(-c3ccccc3)cc12)c1ccc(F)cc1
926,7.568636235841013,nM,CHEMBL1914672,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(F)cc3)cc12)c1ccc(F)cc1
927,7.537602002101044,nM,CHEMBL1914673,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(Br)cc3)cc12)c1ccc(F)cc1
928,7.853871964321762,nM,CHEMBL1914674,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(C#N)cc3)cc12)c1ccc(F)cc1
929,8.853871964321762,nM,CHEMBL1916891,Cc1ccccc1Nc1nc2cc(F)c(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12
930,8.474955192963154,nM,CHEMBL1916897,Cc1ccc(F)cc1Nc1nc2cc(Cl)c(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12
931,4.595850750790306,nM,CHEMBL1916949,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1cccnc1
932,4.605023280445436,nM,CHEMBL1916951,Cc1ccc(S(=O)(=O)NC(=O)c2cccnc2)cc1
933,6.0,nM,CHEMBL1917092,COC(=O)c1ccc2c(c1)S(=O)(=O)N=S2c1ccc(Br)cc1
934,7.468521082957745,nM,CHEMBL1923007,OCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21
935,6.7594507517174005,nM,CHEMBL192737,COCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
936,8.25649023527157,nM,CHEMBL1928291,O=C(c1cc2ccccc2[nH]1)c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1
937,7.728158393463501,nM,CHEMBL1928293,C#Cc1cccc(Nc2ncnc3sc(C(=O)c4cc5ccccc5[nH]4)cc23)c1
938,7.732828271596986,nM,CHEMBL1928301,O=C(c1cc2ccccc2[nH]1)c1cc2c(Nc3ccc(OCc4cccc(F)c4)cc3Cl)ncnc2s1
939,7.779891911959945,nM,CHEMBL1928309,O=C(c1cc2ccccc2[nH]1)c1cc2c(Nc3cccc(Cl)c3)ncnc2s1
940,7.359518563029578,nM,CHEMBL1928310,O=C(c1cc2ccccc2[nH]1)c1cc2c(Nc3ccc(F)cc3)ncnc2s1
941,7.619788758288394,nM,CHEMBL1928311,O=C(c1cc2cc(O)ccc2[nH]1)c1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1
942,8.226945306635738,nM,CHEMBL1928312,COc1ccc2[nH]c(C(=O)c3cc4c(Nc5ccc(F)c(Cl)c5)ncnc4s3)cc2c1
943,5.49214412830417,nM,CHEMBL1928707,Oc1ccccc1CNc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
944,6.060480747381382,nM,CHEMBL1928708,Oc1ccc(CNc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1
945,4.950007143079858,nM,CHEMBL1928709,COc1ccccc1CNc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
946,5.785156151952302,nM,CHEMBL1928711,Clc1ccc(CNc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1
947,5.504455662453552,nM,CHEMBL1928712,Brc1ccc(CNc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)cc1
948,5.450996737974212,nM,CHEMBL1928716,Oc1ccccc1CNc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1
949,5.7281583934635005,nM,CHEMBL1928886,Oc1ccc(CNc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)cc1
950,4.857610533881164,nM,CHEMBL1928887,COc1ccccc1CNc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1
951,5.355561410532162,nM,CHEMBL1928889,Clc1ccc(CNc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)cc1
952,5.246416941107094,nM,CHEMBL1928890,Clc1cccc(Nc2ncnc3ccc(NCc4ccc(Br)cc4)cc23)c1
953,5.919373513078195,nM,CHEMBL1928944,O=[N+]([O-])c1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1
954,6.325138859262189,nM,CHEMBL1928945,Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1
955,6.966576244513051,nM,CHEMBL1928946,CC(=O)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1
956,7.431798275933005,nM,CHEMBL1928947,C=CC(=O)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1
957,6.889410289700751,nM,CHEMBL1928948,CCOC(=O)/C=C/C(=O)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1
958,6.431798275933005,nM,CHEMBL1928949,CCOC(=O)CNc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1
959,7.318758762624412,nM,CHEMBL1928950,N#CCC(=O)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1
960,7.214670164989233,nM,CHEMBL1928952,Nc1cc(Nc2cccc(Oc3cc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)ncn3)c2)ncn1
961,5.777023550106609,nM,CHEMBL1928954,O=C(/C=C/c1ccccc1)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1
962,7.187086643357144,nM,CHEMBL1928955,O=C(COc1ccccc1)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1
963,6.202732459169283,nM,CHEMBL1928956,O=C(Cc1cc(F)c(F)cc1F)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1
964,6.08565684288056,nM,CHEMBL1928957,O=C(/C=C/c1ccc(F)cc1)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1
965,6.281498311132726,nM,CHEMBL1928958,COc1ccc(/C=C/C(=O)Nc2cccc(Oc3cc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)ncn3)c2)cc1OC
966,6.142064735280571,nM,CHEMBL1928959,O=C(COc1cc(F)c(F)c(F)c1)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1
967,3.9503943874050274,nM,CHEMBL1929554,Nc1nc(Nc2ccc(Cl)cc2F)c2cc(Cc3cccc4ccccc34)[nH]c2n1
968,4.898940645091885,nM,CHEMBL1929555,Nc1nc(Nc2ccc(Cl)cc2)c2cc(Cc3cccc4ccccc34)[nH]c2n1
969,3.948076083953894,nM,CHEMBL1929556,COc1ccc(OC)c(Cc2cc3c(Nc4ccc(Cl)cc4F)nc(N)nc3[nH]2)c1
970,8.0,nM,CHEMBL193159,O=C(CCl)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1
971,9.920818753952377,nM,CHEMBL193160,O=C(CCl)Nc1ccc2ncnc(Nc3cccc(I)c3)c2c1
972,7.259637310505756,nM,CHEMBL1933083,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#Cc1cccc(CN(C)C)c1
973,6.769551078621726,nM,CHEMBL193368,CCc1c(C(=O)OCCCn2ccnc2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12
974,6.187086643357144,nM,CHEMBL1934621,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#Cc1ccccc1
975,7.657577319177793,nM,CHEMBL1934622,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#Cc1ccc(CNCCS(C)(=O)=O)cc1
976,8.522878745280337,nM,CHEMBL1934623,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#Cc1ccc(CNC(C)C)cc1
977,8.045757490560675,nM,CHEMBL1934624,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#Cc1ccc(CN2CCCC2)cc1
978,8.154901959985743,nM,CHEMBL1934625,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#Cc1ccc(CN(C)C)cc1
979,6.721246399047171,nM,CHEMBL1934626,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#Cc1ccc(CN2CCCC2)c(F)c1
980,7.102372908709559,nM,CHEMBL1934627,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#Cc1ccc(CN2CCCC2)o1
981,7.522878745280337,nM,CHEMBL1934628,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#Cc1ccc(CN2CCCC2)s1
982,7.130768280269024,nM,CHEMBL1934629,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#Cc1ncc(CN2CCCC2)s1
983,7.0655015487564325,nM,CHEMBL1934630,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#CCOc1ccc(CNC(C)C)cc1
984,7.026872146400302,nM,CHEMBL1934631,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=C/c1ccc(CNCCS(C)(=O)=O)cc1
985,7.619788758288394,nM,CHEMBL1934632,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=C/c1ccc(CNC(C)C)cc1
986,7.008773924307505,nM,CHEMBL1934633,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=C/c1ccc(CNC2CC2)cc1
987,6.853871964321762,nM,CHEMBL193544,CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1
988,5.619788758288394,nM,CHEMBL193578,Clc1cc(Nc2ncnc3cccc(OC4CCOCC4)c23)ccc1OCc1ccccn1
989,7.397940008672037,nM,CHEMBL193681,CCc1c(C(=O)NCCCn2ccnc2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12
990,5.958607314841776,nM,CHEMBL194160,CCc1c(CC(N)=O)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12
991,5.6777807052660805,nM,CHEMBL194337,CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5ccccn5)cc4)c23)CC1
992,6.214670164989233,nM,CHEMBL194349,CCOC(=O)c1cn2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2c1CC
993,6.356547323513813,nM,CHEMBL194389,COc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12
994,4.088309841246139,nM,CHEMBL1944641,Cc1ccc(-n2c(SCC(=O)Nc3ccccc3Cl)nc3sc(C)c(C)c3c2=O)cc1
995,5.050609993355088,nM,CHEMBL1944920,Cn1cc(NC(=O)/C=N/O)c(=O)n1-c1ccccc1
996,5.366531544420414,nM,CHEMBL1944921,COc1cccc2c1C(=O)c1c(O)ccc(O)c1C2=O
997,4.657577319177794,nM,CHEMBL1944922,Cn1c2ccccc2n2c(=S)[nH]nc12
998,4.628932137728264,nM,CHEMBL1944923,CC(=O)Nc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2Nc2ccc(C(=O)O)cc2)cc1
999,4.607303046740335,nM,CHEMBL1944924,Cc1c(Cc2ccccc2)sc(NCC(=O)COc2ccc3ccccc3c2)c1C(N)=O
1000,4.388276691992659,nM,CHEMBL1944925,O=C(NNC(=O)c1ncc(Cc2ccsc2)s1)Nc1ccccc1
1001,4.245651664288982,nM,CHEMBL1944926,O=C(Nc1cccc(Br)c1)c1c(O)c2ccccc2[nH]c1=O
1002,4.18309616062434,nM,CHEMBL1944927,CCc1ccc(C(=O)NNc2ccc(Cl)cc2C)cc1
1003,4.186419011431809,nM,CHEMBL1944928,COc1ccc2c3oc(=O)cc(O)c3c(=O)n(C)c2c1
1004,4.180456064458132,nM,CHEMBL1944929,C=CCn1c(N)c(C(=O)N/N=C/c2cccs2)sc1=S
1005,4.067526235322847,nM,CHEMBL1944930,O=c1c2c(-c3ccccc3)c3c(nc2nc2[nH]nc(S)n12)-c1ccccc1CC3
1006,4.0343280287798935,nM,CHEMBL1944931,CCOC(=O)c1ccc(NC(=O)CSc2nnc(CNc3ccc(OC)cc3)n2-c2ccccc2)cc1
1007,4.694863681056361,nM,CHEMBL1945444,O=C(NS(=O)(=O)c1ccccc1)c1cncc(Br)c1
1008,4.916855856856948,nM,CHEMBL1945445,Cc1ccc(S(=O)(=O)NC(=O)c2cncc(Br)c2)cc1
1009,5.485452247339714,nM,CHEMBL1945446,O=C(NS(=O)(=O)c1ccc(F)cc1)c1cncc(Br)c1
1010,5.681936665037238,nM,CHEMBL1945447,O=C(NS(=O)(=O)c1ccc(Br)cc1)c1cncc(Br)c1
1011,7.045757490560675,nM,CHEMBL1945448,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1cncc(Br)c1
1012,4.567832730557412,nM,CHEMBL1945450,Cc1ccc(S(=O)(=O)NC(=O)c2cccnc2Cl)cc1
1013,4.542723813938675,nM,CHEMBL1945451,O=C(NS(=O)(=O)c1ccc(F)cc1)c1cccnc1Cl
1014,4.804653941651581,nM,CHEMBL1945452,O=C(NS(=O)(=O)c1ccc(Br)cc1)c1cccnc1Cl
1015,4.702677285794698,nM,CHEMBL1945453,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1cccnc1Cl
1016,4.536554968229573,nM,CHEMBL1945644,O=C(NS(=O)(=O)c1ccc(Br)cc1)c1ccc(Cl)nc1
1017,4.741123370627869,nM,CHEMBL1945645,O=C(NS(=O)(=O)c1ccc(Cl)cc1)c1ccc(Cl)nc1
1018,4.666351243485299,nM,CHEMBL1945646,Cc1ccc(C(=O)NS(=O)(=O)c2ccccc2)c(Cl)n1
1019,4.823330067331851,nM,CHEMBL1945647,Cc1ccc(S(=O)(=O)NC(=O)c2ccc(C)nc2Cl)cc1
1020,5.578396073130169,nM,CHEMBL1945648,Cc1ccc(C(=O)NS(=O)(=O)c2ccc(Br)cc2)c(Cl)n1
1021,5.92445303860747,nM,CHEMBL1945649,Cc1ccc(C(=O)NS(=O)(=O)c2ccc(Cl)cc2)c(Cl)n1
1022,5.187086643357145,nM,CHEMBL1946843,CN(C)c1nc(N/N=C/c2cc(Br)c(O)c(Br)c2O)nc(Nc2ccc(F)cc2)n1
1023,4.886056647693164,nM,CHEMBL1946844,O=C(CSc1nc(O)nc(-c2ccc(Cl)cc2)n1)Nc1ccc(Cl)cc1
1024,4.508638306165728,nM,CHEMBL1946845,CNc1nc(N/N=C\c2ccc(OC)cc2)nc(Nc2ccccc2)n1
1025,5.823908740944319,nM,CHEMBL1946846,COc1nc(NCCN2CCOCC2)nc(Nc2ccc(Cl)cc2)n1
1026,4.512861624522814,nM,CHEMBL1946847,CNc1nc(N/N=C/c2ccc(O)cc2)nc(Nc2ccccc2)n1
1027,7.508638306165727,nM,CHEMBL1946926,CC1(C)CC(C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC(C)(C)N1[O]
1028,5.113509274827518,nM,CHEMBL1947045,COc1cccc(Nc2ccnc(Nc3cccc(OC)c3)n2)c1
1029,4.043831569524637,nM,CHEMBL1947046,COc1ccccc1Nc1ccnc(Nc2ccccc2OC)n1
1030,6.374687549038326,nM,CHEMBL1947121,COc1cc2ncc(C(=O)NC3CC(C)(C)N([O])C(C)(C)C3)c(Nc3ccc(F)c(Cl)c3)c2cc1OC
1031,5.044745317179821,nM,CHEMBL1947122,COc1cc2ncc(C(=O)O)c(Nc3cccc(Cl)c3)c2cc1OC
1032,5.032264868216121,nM,CHEMBL1947123,COc1cc2ncc(C(=O)O)c(Nc3ccc(F)c(Cl)c3)c2cc1OC
1033,7.823908740944319,nM,CHEMBL1947124,CC1(C)CC(C(=O)Nc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)CC(C)(C)N1[O]
1034,7.187086643357144,nM,CHEMBL1947125,CC1(C)CC(C(=O)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)CC(C)(C)N1[O]
1035,6.205511953340831,nM,CHEMBL1947126,COc1cc2ncc(C(=O)NC3CC(C)(C)N([O])C(C)(C)C3)c(Nc3cccc(Cl)c3)c2cc1OC
1036,6.465973893943866,nM,CHEMBL1947127,COc1cc2ncc(C(=O)NC3CC(C)(C)N([O])C(C)(C)C3)c(Nc3cccc(Br)c3)c2cc1OC
1037,6.920818753952375,nM,CHEMBL194958,CCc1c(C(N)=O)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12
1038,6.42021640338319,nM,CHEMBL1950289,O[C@H]1CC[C@H](Nc2ncc3nc(Nc4c(F)cc(F)cc4F)n([C@H]4CCOC4)c3n2)CC1
1039,5.568636235841013,nM,CHEMBL195029,COc1cc(Nc2c(C#N)cnc3cc4cc(OCCN5CCOCC5)c(OC)cc4cc23)c(Cl)cc1Cl
1040,6.823908740944319,nM,CHEMBL1951415,Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCCCC2)n1
1041,6.156144577376839,nM,CHEMBL195204,CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5cscn5)c(Cl)c4)c23)CC1
1042,5.376750709602099,nM,CHEMBL195218,CONC(=O)c1cc(Nc2ncnn3cc(NC(=O)OCCCS(C)(=O)=O)c(C(C)C)c23)c(F)cc1F
1043,6.621602099051863,nM,CHEMBL1952210,COc1ccc(N2Cc3cnc(Nc4ccccc4)nc3N([C@@H]3CC[C@@H](O)C3)C2=O)cc1
1044,6.437707135543525,nM,CHEMBL1952211,COc1ccc(N2Cc3cnc(Nc4ccccc4)nc3N([C@H]3CC[C@H](O)C3)C2=O)cc1
1045,4.789975926195768,nM,CHEMBL195437,CCCCCCCCc1ccc(O)cc1
1046,4.758951849328356,nM,CHEMBL1956885,Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccc(Cl)cc3)[nH]c2n1
1047,4.703993330686328,nM,CHEMBL1956886,Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccc(Cl)c(Cl)c3)[nH]c2n1
1048,5.210419287835575,nM,CHEMBL1956887,Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccc(-c4ccccc4)cc3)[nH]c2n1
1049,5.471083299722345,nM,CHEMBL1958019,O=C1CSC(N2N=C(c3ccccc3)CC2c2ccccc2)=N1
1050,5.313363730737708,nM,CHEMBL1958020,O=C1CSC(N2N=C(c3ccccc3)CC2c2ccc(F)cc2)=N1
1051,5.45717457304082,nM,CHEMBL1958021,O=C1CSC(N2N=C(c3ccccc3)CC2c2ccc(Cl)cc2)=N1
1052,5.8696662315049934,nM,CHEMBL1958022,O=C1CSC(N2N=C(c3ccccc3)CC2c2ccc(Br)cc2)=N1
1053,5.518557371497695,nM,CHEMBL1958023,Cc1ccc(C2CC(c3ccccc3)=NN2C2=NC(=O)CS2)cc1
1054,5.369572124974976,nM,CHEMBL1958024,COc1ccc(C2CC(c3ccccc3)=NN2C2=NC(=O)CS2)cc1
1055,5.089375595110798,nM,CHEMBL1958025,O=C1CSC(N2N=C(c3ccc(F)cc3)CC2c2ccccc2)=N1
1056,4.771599641296995,nM,CHEMBL1958026,O=C1CSC(N2N=C(c3ccc(F)cc3)CC2c2ccc(F)cc2)=N1
1057,4.961777361631282,nM,CHEMBL1958027,O=C1CSC(N2N=C(c3ccc(F)cc3)CC2c2ccc(Cl)cc2)=N1
1058,5.319664486585436,nM,CHEMBL1958028,O=C1CSC(N2N=C(c3ccc(F)cc3)CC2c2ccc(Br)cc2)=N1
1059,5.077793722560984,nM,CHEMBL1958029,Cc1ccc(C2CC(c3ccc(F)cc3)=NN2C2=NC(=O)CS2)cc1
1060,4.971022294791223,nM,CHEMBL1958030,COc1ccc(C2CC(c3ccc(F)cc3)=NN2C2=NC(=O)CS2)cc1
1061,5.272458742971444,nM,CHEMBL1958031,O=C1CSC(N2N=C(c3ccc(Cl)cc3)CC2c2ccccc2)=N1
1062,4.8474059220725305,nM,CHEMBL1958032,O=C1CSC(N2N=C(c3ccc(Cl)cc3)CC2c2ccc(F)cc2)=N1
1063,5.088309841246139,nM,CHEMBL1958033,O=C1CSC(N2N=C(c3ccc(Cl)cc3)CC2c2ccc(Cl)cc2)=N1
1064,5.642065152999546,nM,CHEMBL1958034,O=C1CSC(N2N=C(c3ccc(Cl)cc3)CC2c2ccc(Br)cc2)=N1
1065,5.175874166083451,nM,CHEMBL1958035,Cc1ccc(C2CC(c3ccc(Cl)cc3)=NN2C2=NC(=O)CS2)cc1
1066,5.066512712151295,nM,CHEMBL1958036,COc1ccc(C2CC(c3ccc(Cl)cc3)=NN2C2=NC(=O)CS2)cc1
1067,5.494850021680094,nM,CHEMBL1958037,O=C1CSC(N2N=C(c3ccc(Br)cc3)CC2c2ccccc2)=N1
1068,5.188424994129407,nM,CHEMBL1958038,O=C1CSC(N2N=C(c3ccc(Br)cc3)CC2c2ccc(F)cc2)=N1
1069,5.385102783966866,nM,CHEMBL1958039,O=C1CSC(N2N=C(c3ccc(Br)cc3)CC2c2ccc(Cl)cc2)=N1
1070,5.692503962086787,nM,CHEMBL1958209,O=C1CSC(N2N=C(c3ccc(Br)cc3)CC2c2ccc(Br)cc2)=N1
1071,5.253365801062422,nM,CHEMBL1958210,Cc1ccc(C2CC(c3ccc(Br)cc3)=NN2C2=NC(=O)CS2)cc1
1072,5.099086932262331,nM,CHEMBL1958211,COc1ccc(C2CC(c3ccc(Br)cc3)=NN2C2=NC(=O)CS2)cc1
1073,5.966576244513051,nM,CHEMBL1958212,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccccc3)C2)cc1
1074,5.696803942579511,nM,CHEMBL1958213,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(F)cc3)C2)cc1
1075,5.779891911959945,nM,CHEMBL1958214,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(Cl)cc3)C2)cc1
1076,6.619788758288394,nM,CHEMBL1958215,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(Br)cc3)C2)cc1
1077,5.935542010773082,nM,CHEMBL1958216,Cc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(C)cc3)C2)cc1
1078,5.372634143407268,nM,CHEMBL1958217,COc1ccc(C2CC(c3ccc(C)cc3)=NN2C2=NC(=O)CS2)cc1
1079,5.6252516539898965,nM,CHEMBL1958218,COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccccc3)C2)cc1
